"","Car_id","Date","Gender","Annual.Income","Company","Model","Engine","Transmission","Color","Price","Body.Style","Dealer_Region"
"10380","C_CND_010380","12/25/2022","Male",476000,"Chevrolet","Lumina","Overhead Camshaft","Manual","Pale White",12001,"Passenger","Middletown"
"10381","C_CND_010381","12/25/2022","Male",250000,"Chevrolet","Corvette","Overhead Camshaft","Manual","Black",26000,"SUV","Aurora"
"10382","C_CND_010382","12/25/2022","Female",815000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",33000,"Passenger","Greenville"
"10383","C_CND_010383","12/25/2022","Male",556000,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",19000,"SUV","Pasco"
"10384","C_CND_010384","12/25/2022","Male",580000,"Toyota","4Runner","DoubleÂ Overhead Camshaft","Auto","Black",26001,"Sedan","Austin"
"10385","C_CND_010385","12/25/2022","Male",886000,"Ford","F-Series","Overhead Camshaft","Manual","Black",22001,"Passenger","Middletown"
"10386","C_CND_010386","12/25/2022","Male",970000,"Acura","RL","Overhead Camshaft","Manual","Pale White",17001,"SUV","Aurora"
"10387","C_CND_010387","12/25/2022","Male",920000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",23001,"Sedan","Greenville"
"10388","C_CND_010388","12/25/2022","Male",625000,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Pale White",45001,"SUV","Pasco"
"10389","C_CND_010389","12/25/2022","Male",825000,"Chrysler","LHS","DoubleÂ Overhead Camshaft","Auto","Pale White",21001,"Hatchback","Janesville"
"10390","C_CND_010390","12/25/2022","Male",695000,"Hyundai","Sonata","Overhead Camshaft","Manual","Pale White",21001,"SUV","Scottsdale"
"10391","C_CND_010391","12/25/2022","Male",915000,"Oldsmobile","Cutlass","DoubleÂ Overhead Camshaft","Auto","Pale White",15001,"Sedan","Austin"
"10392","C_CND_010392","12/25/2022","Male",976000,"Toyota","Land Cruiser","DoubleÂ Overhead Camshaft","Auto","Pale White",12001,"SUV","Middletown"
"10393","C_CND_010393","12/25/2022","Male",520000,"Pontiac","Firebird","Overhead Camshaft","Manual","Black",43001,"SUV","Aurora"
"10394","C_CND_010394","12/25/2022","Male",1420000,"Ford","Contour","DoubleÂ Overhead Camshaft","Auto","Pale White",62001,"Sedan","Greenville"
"10395","C_CND_010395","12/25/2022","Male",13500,"Ford","Mustang","Overhead Camshaft","Manual","Pale White",43001,"Hatchback","Pasco"
"10396","C_CND_010396","12/25/2022","Male",900000,"Lincoln","Navigator","DoubleÂ Overhead Camshaft","Auto","Black",19001,"Sedan","Janesville"
"10397","C_CND_010397","12/25/2022","Male",470000,"Volkswagen","Golf","Overhead Camshaft","Manual","Pale White",17000,"SUV","Scottsdale"
"10398","C_CND_010398","12/25/2022","Female",760000,"BMW","328i","DoubleÂ Overhead Camshaft","Auto","Black",18000,"Sedan","Austin"
"10399","C_CND_010399","12/25/2022","Male",13500,"Oldsmobile","Alero","Overhead Camshaft","Manual","Black",17000,"SUV","Middletown"
"10400","C_CND_010400","12/25/2022","Male",13500,"Acura","RL","Overhead Camshaft","Manual","Pale White",31000,"SUV","Greenville"
"10401","C_CND_010401","12/25/2022","Male",2410000,"Ford","Expedition","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Pasco"
"10402","C_CND_010402","12/25/2022","Male",13500,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",19000,"SUV","Janesville"
"10403","C_CND_010403","12/25/2022","Female",982500,"Cadillac","Eldorado","Overhead Camshaft","Manual","Pale White",31500,"Passenger","Scottsdale"
"10404","C_CND_010404","12/25/2022","Male",1800000,"Toyota","Celica","Overhead Camshaft","Manual","Pale White",14000,"SUV","Austin"
"10405","C_CND_010405","12/25/2022","Male",911000,"Acura","TL","DoubleÂ Overhead Camshaft","Auto","Pale White",24000,"Hatchback","Middletown"
"10406","C_CND_010406","12/25/2022","Female",435000,"Mitsubishi","Diamante","Overhead Camshaft","Manual","Pale White",12000,"Hatchback","Aurora"
"10407","C_CND_010407","12/25/2022","Male",640000,"Toyota","Corolla","Overhead Camshaft","Manual","Pale White",14000,"Passenger","Greenville"
"10408","C_CND_010408","12/25/2022","Male",1030000,"Volvo","S40","DoubleÂ Overhead Camshaft","Auto","Pale White",42000,"Sedan","Pasco"
"10409","C_CND_010409","12/25/2022","Male",910000,"Subaru","Forester","DoubleÂ Overhead Camshaft","Auto","Black",22001,"Hardtop","Greenville"
"10410","C_CND_010410","12/25/2022","Male",495000,"Buick","Park Avenue","DoubleÂ Overhead Camshaft","Auto","Black",61000,"Hatchback","Scottsdale"
"10411","C_CND_010411","12/25/2022","Male",756000,"Dodge","Ram Pickup","Overhead Camshaft","Manual","Black",19000,"Hardtop","Janesville"
"10412","C_CND_010412","12/25/2022","Male",697000,"Saturn","SW","DoubleÂ Overhead Camshaft","Auto","Pale White",25000,"Passenger","Middletown"
"10413","C_CND_010413","12/25/2022","Male",170000,"Volvo","C70","Overhead Camshaft","Manual","Black",17000,"Hatchback","Aurora"
"10414","C_CND_010414","12/25/2022","Female",555000,"Volvo","S70","DoubleÂ Overhead Camshaft","Auto","Black",26000,"Hardtop","Austin"
"10415","C_CND_010415","12/25/2022","Female",569000,"Cadillac","DeVille","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"SUV","Pasco"
"10416","C_CND_010416","12/26/2022","Male",1450000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Scottsdale"
"10417","C_CND_010417","12/26/2022","Male",13500,"Jeep","Grand Cherokee","Overhead Camshaft","Manual","Pale White",21000,"SUV","Austin"
"10418","C_CND_010418","12/26/2022","Male",13500,"Mercedes-B","CL500","Overhead Camshaft","Manual","Black",22000,"SUV","Middletown"
"10419","C_CND_010419","12/26/2022","Male",13500,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",38000,"Passenger","Aurora"
"10420","C_CND_010420","12/26/2022","Male",681000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Greenville"
"10421","C_CND_010421","12/26/2022","Female",13500,"Nissan","Altima","DoubleÂ Overhead Camshaft","Auto","Pale White",21001,"Hatchback","Aurora"
"10422","C_CND_010422","12/26/2022","Male",700000,"Ford","Contour","DoubleÂ Overhead Camshaft","Auto","Pale White",62001,"Sedan","Greenville"
"10423","C_CND_010423","12/26/2022","Female",532500,"Mitsubishi","Galant","DoubleÂ Overhead Camshaft","Auto","Pale White",36501,"Passenger","Pasco"
"10424","C_CND_010424","12/26/2022","Female",615000,"Ford","Crown Victoria","Overhead Camshaft","Manual","Pale White",20001,"Passenger","Janesville"
"10425","C_CND_010425","12/26/2022","Male",615000,"Nissan","Frontier","Overhead Camshaft","Manual","Black",53001,"Hatchback","Scottsdale"
"10426","C_CND_010426","12/26/2022","Male",845000,"Volvo","V40","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"SUV","Janesville"
"10427","C_CND_010427","12/26/2022","Male",345000,"Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White",43000,"Sedan","Scottsdale"
"10428","C_CND_010428","12/26/2022","Male",1100000,"Mitsubishi","Montero","Overhead Camshaft","Manual","Black",16000,"SUV","Austin"
"10429","C_CND_010429","12/26/2022","Male",957000,"Mercury","Sable","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Sedan","Middletown"
"10430","C_CND_010430","12/26/2022","Male",991000,"Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White",21000,"Sedan","Aurora"
"10431","C_CND_010431","12/26/2022","Male",1100000,"Buick","Park Avenue","DoubleÂ Overhead Camshaft","Auto","Pale White",62000,"Hatchback","Aurora"
"10432","C_CND_010432","12/26/2022","Male",470000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",32000,"Hatchback","Greenville"
"10433","C_CND_010433","12/26/2022","Male",380000,"Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White",43000,"Sedan","Pasco"
"10434","C_CND_010434","12/26/2022","Male",560000,"Toyota","Land Cruiser","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"SUV","Janesville"
"10435","C_CND_010435","12/26/2022","Male",1010000,"Volkswagen","Jetta","Overhead Camshaft","Manual","Pale White",24000,"Passenger","Scottsdale"
"10436","C_CND_010436","12/26/2022","Male",513000,"Jaguar","S-Type","Overhead Camshaft","Manual","Pale White",45000,"Passenger","Janesville"
"10437","C_CND_010437","12/26/2022","Male",915000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Hardtop","Austin"
"10438","C_CND_010438","12/26/2022","Female",687500,"Ford","Contour","DoubleÂ Overhead Camshaft","Auto","Pale White",62500,"Sedan","Austin"
"10439","C_CND_010439","12/26/2022","Female",13500,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Passenger","Middletown"
"10440","C_CND_010440","12/26/2022","Male",790000,"Volvo","S70","DoubleÂ Overhead Camshaft","Auto","Pale White",32000,"Hardtop","Aurora"
"10441","C_CND_010441","12/27/2022","Male",1511000,"Mercury","Mystique","DoubleÂ Overhead Camshaft","Auto","Pale White",29100,"Passenger","Pasco"
"10442","C_CND_010442","12/27/2022","Male",1310000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Janesville"
"10443","C_CND_010443","12/27/2022","Male",13500,"Ford","Expedition","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Scottsdale"
"10444","C_CND_010444","12/27/2022","Male",13500,"Subaru","Forester","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Hatchback","Austin"
"10445","C_CND_010445","12/27/2022","Female",1580000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",23000,"Sedan","Middletown"
"10446","C_CND_010446","12/27/2022","Female",13500,"Saturn","SC","Overhead Camshaft","Manual","Pale White",61000,"Hatchback","Aurora"
"10447","C_CND_010447","12/27/2022","Male",340000,"Saturn","LW","Overhead Camshaft","Manual","Pale White",13000,"Hatchback","Greenville"
"10448","C_CND_010448","12/27/2022","Male",13500,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",24000,"SUV","Pasco"
"10449","C_CND_010449","12/27/2022","Male",1537000,"Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White",24700,"Sedan","Janesville"
"10450","C_CND_010450","12/27/2022","Male",1100000,"Chevrolet","Monte Carlo","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Scottsdale"
"10451","C_CND_010451","12/27/2022","Male",994000,"Dodge","Durango","Overhead Camshaft","Manual","Black",22000,"SUV","Austin"
"10452","C_CND_010452","12/27/2022","Female",13500,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Middletown"
"10453","C_CND_010453","12/27/2022","Female",2160000,"BMW","528i","Overhead Camshaft","Manual","Pale White",29000,"SUV","Aurora"
"10454","C_CND_010454","12/27/2022","Male",13500,"Chevrolet","Camaro","DoubleÂ Overhead Camshaft","Auto","Black",41000,"Sedan","Greenville"
"10455","C_CND_010455","12/27/2022","Male",1447000,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Black",26700,"Sedan","Pasco"
"10456","C_CND_010456","12/27/2022","Male",692000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Black",9000,"Hatchback","Janesville"
"10457","C_CND_010457","12/27/2022","Male",1367000,"Hyundai","Sonata","Overhead Camshaft","Manual","Black",20700,"SUV","Scottsdale"
"10458","C_CND_010458","12/27/2022","Female",1550000,"Mercedes-B","SL-Class","Overhead Camshaft","Manual","Pale White",17000,"Hatchback","Austin"
"10459","C_CND_010459","12/27/2022","Male",13500,"Lincoln","Continental","Overhead Camshaft","Manual","Black",18000,"Passenger","Middletown"
"10460","C_CND_010460","12/27/2022","Male",13500,"Ford","Focus","Overhead Camshaft","Manual","Pale White",17001,"Hatchback","Aurora"
"10461","C_CND_010461","12/27/2022","Male",13500,"Pontiac","Bonneville","DoubleÂ Overhead Camshaft","Auto","Pale White",20001,"Hatchback","Greenville"
"10462","C_CND_010462","12/27/2022","Female",1470000,"Toyota","Camry","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Hatchback","Pasco"
"10463","C_CND_010463","12/27/2022","Male",1009000,"Plymouth","Breeze","DoubleÂ Overhead Camshaft","Auto","Pale White",22900,"Hardtop","Pasco"
"10464","C_CND_010464","12/27/2022","Male",2400000,"Acura","RL","Overhead Camshaft","Manual","Pale White",31001,"SUV","Middletown"
"10465","C_CND_010465","12/27/2022","Female",13500,"Infiniti","I30","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hardtop","Aurora"
"10466","C_CND_010466","12/27/2022","Male",2562000,"Mercury","Mountaineer","DoubleÂ Overhead Camshaft","Auto","Pale White",21200,"Hardtop","Greenville"
"10467","C_CND_010467","12/27/2022","Male",2290000,"Mercedes-B","S-Class","Overhead Camshaft","Manual","Pale White",21001,"SUV","Pasco"
"10468","C_CND_010468","12/27/2022","Male",1775000,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Black",9501,"Hatchback","Janesville"
"10469","C_CND_010469","12/27/2022","Male",659500,"Mercury","Grand Marquis","Overhead Camshaft","Manual","Pale White",16501,"SUV","Scottsdale"
"10470","C_CND_010470","12/27/2022","Male",505000,"BMW","528i","Overhead Camshaft","Manual","Pale White",29001,"SUV","Austin"
"10471","C_CND_010471","12/27/2022","Male",560000,"Mitsubishi","Galant","DoubleÂ Overhead Camshaft","Auto","Pale White",36001,"Passenger","Janesville"
"10472","C_CND_010472","12/27/2022","Male",701000,"BMW","528i","DoubleÂ Overhead Camshaft","Auto","Pale White",62001,"SUV","Scottsdale"
"10473","C_CND_010473","12/27/2022","Male",2600000,"Oldsmobile","Cutlass","DoubleÂ Overhead Camshaft","Auto","Pale White",15001,"Sedan","Austin"
"10474","C_CND_010474","12/27/2022","Male",1205000,"Plymouth","Voyager","Overhead Camshaft","Manual","Pale White",20501,"Passenger","Middletown"
"10475","C_CND_010475","12/27/2022","Male",1750000,"Pontiac","Grand Prix","DoubleÂ Overhead Camshaft","Auto","Pale White",19001,"Passenger","Aurora"
"10476","C_CND_010476","12/27/2022","Male",1350000,"Toyota","Celica","Overhead Camshaft","Manual","Pale White",14001,"SUV","Greenville"
"10477","C_CND_010477","12/27/2022","Male",2200000,"Plymouth","Breeze","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Hardtop","Pasco"
"10478","C_CND_010478","12/27/2022","Male",2330000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Pale White",15001,"Hatchback","Janesville"
"10479","C_CND_010479","12/27/2022","Female",1035000,"Jaguar","S-Type","DoubleÂ Overhead Camshaft","Auto","Black",27501,"Passenger","Scottsdale"
"10480","C_CND_010480","12/27/2022","Male",1350000,"Cadillac","DeVille","DoubleÂ Overhead Camshaft","Auto","Pale White",22001,"SUV","Austin"
"10481","C_CND_010481","12/27/2022","Male",1410000,"Lincoln","Navigator","Overhead Camshaft","Manual","Pale White",33001,"Sedan","Middletown"
"10482","C_CND_010482","12/27/2022","Female",1120000,"Chrysler","Sebring Coupe","Overhead Camshaft","Manual","Black",12001,"Sedan","Aurora"
"10483","C_CND_010483","12/27/2022","Male",1204000,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",19401,"SUV","Greenville"
"10484","C_CND_010484","12/27/2022","Male",2100000,"Plymouth","Breeze","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"Hardtop","Janesville"
"10485","C_CND_010485","12/27/2022","Male",850000,"Lexus","GS400","Overhead Camshaft","Manual","Black",53000,"Hatchback","Greenville"
"10486","C_CND_010486","12/27/2022","Male",395000,"Acura","RL","Overhead Camshaft","Manual","Pale White",17000,"SUV","Pasco"
"10487","C_CND_010487","12/27/2022","Female",13500,"Saturn","SC","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"Hardtop","Pasco"
"10488","C_CND_010488","12/27/2022","Male",350000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",26000,"Sedan","Scottsdale"
"10489","C_CND_010489","12/27/2022","Female",13500,"Mercedes-B","SL-Class","Overhead Camshaft","Manual","Black",38000,"Hardtop","Middletown"
"10490","C_CND_010490","12/27/2022","Male",420500,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Pale White",16500,"SUV","Janesville"
"10491","C_CND_010491","12/27/2022","Male",13500,"Mercury","Grand Marquis","Overhead Camshaft","Manual","Pale White",16000,"SUV","Scottsdale"
"10492","C_CND_010492","12/27/2022","Male",13500,"Volvo","S40","Overhead Camshaft","Manual","Pale White",17000,"Sedan","Austin"
"10493","C_CND_010493","12/27/2022","Male",585000,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",34000,"Sedan","Middletown"
"10494","C_CND_010494","12/27/2022","Male",85000,"Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White",43000,"Sedan","Aurora"
"10495","C_CND_010495","12/27/2022","Male",1225000,"Mercedes-B","E-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",15500,"Sedan","Greenville"
"10496","C_CND_010496","12/27/2022","Male",431000,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"Passenger","Pasco"
"10497","C_CND_010497","12/27/2022","Male",1003000,"Saturn","LS","DoubleÂ Overhead Camshaft","Auto","Pale White",51300,"Sedan","Janesville"
"10498","C_CND_010498","12/27/2022","Male",840000,"Acura","RL","Overhead Camshaft","Manual","Black",18000,"SUV","Scottsdale"
"10499","C_CND_010499","12/27/2022","Male",1000000,"Plymouth","Breeze","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"Hardtop","Aurora"
"10500","C_CND_010500","12/27/2022","Male",977000,"Ford","Expedition","DoubleÂ Overhead Camshaft","Auto","Black",41000,"SUV","Middletown"
"10501","C_CND_010501","12/27/2022","Female",725000,"Volkswagen","Beetle","DoubleÂ Overhead Camshaft","Auto","Pale White",45000,"Hardtop","Pasco"
"10502","C_CND_010502","12/27/2022","Male",876000,"Mercedes-B","SLK","Overhead Camshaft","Manual","Pale White",17000,"Passenger","Greenville"
"10503","C_CND_010503","12/27/2022","Male",227000,"Dodge","Avenger","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Passenger","Pasco"
"10504","C_CND_010504","12/27/2022","Male",841000,"Mercury","Villager","DoubleÂ Overhead Camshaft","Auto","Black",28000,"Passenger","Janesville"
"10505","C_CND_010505","12/27/2022","Male",605000,"Mitsubishi","Diamante","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Scottsdale"
"10506","C_CND_010506","12/27/2022","Male",305000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",41000,"Hatchback","Austin"
"10507","C_CND_010507","12/27/2022","Male",740000,"Dodge","Durango","Overhead Camshaft","Manual","Pale White",27001,"SUV","Austin"
"10508","C_CND_010508","12/27/2022","Female",570000,"Lincoln","Continental","Overhead Camshaft","Manual","Pale White",27000,"Passenger","Janesville"
